LYRICA 300 MG 56 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,20.16
LYRICA 75 MG 14 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,4.47
LYRICA 75 MG 42 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,13.41
LYSOBACT 20 MG/10 MG PASTIL,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,5.52
LYSTHENON FORTE %2 ENJEKSIYONLUK COZELTI (25 AMPUL),TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,17.54
MACITRIN 10 MG 28 FILM KAPLI TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2400.64
MADECASSOL 10 MG/1 GR 40 GR POMAD,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,21.95
MAKSIPOR 1 GR 10 FILM TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,5.35
MAKSIPOR 1 GR 20 FILM TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,10.7
MAKSIPOR 5 ML ORAL 250 MG 100 ML SUSPANSIYON,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,3.46
MAKSIPOR 500 MG 16 FILM TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,4.96
MALTOFER 100 MG/5 ML ORAL COZELTI 20 X 5 ML,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,6.0
MALTOFER FOL 100 MG / 0.35 MG 30 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.3999999999999995
MAVENCLAD 10 MG TABLET (1 TABLET),MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,1114.79
MAVENCLAD 10 MG TABLET (4 TABLET),MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,4459.16
MAVENCLAD 10 MG TABLET (6 TABLET),MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,6688.74
MAVIRET 100 MG/40 MG 84 FILM KAPLI TABLET,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,10800.0
MAXALJIN 100 MG 15 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2.53
MAXALT 10 MG RAPIDISC 6 AGIZDA ERIYEN TABLET,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,30.09
"MAXIDEX %0,1 STERIL OFT. POMAD (3,5 G)",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,5.8
"MAXIDEX %0,1 STERIL OFT. SUSPANSIYON (5 ML)",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,1.19
"MEDEXOL %0,1 GOZ VE KULAK DAMLASI,
COZELTI (1 MG/ML, 5ML)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.55
MEDLAZID MR 60 MG UZATILMIS SALIMLI TABLET (30 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.84
MEDOTILIN 1000 MG / 4 ML ENJEKSIYONLUK COZELTI ICEREN AMPUL (3 AMPUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,32.87
"MEDROLGIN %0,5 STRERIL GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.23
MEDULAC WM 667 MG/ML SURUP (1 SISE),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,31.68
MEGADYN PRONATAL 30 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,3.53
MEGADYN PRONATAL 60 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,14.6
"MEKINIST 0,5 MG FILM KAPLI TABLET (30 TABLET)",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,813.49
MEKINIST 2 MG FILM KAPLI TABLET (30 TABLET),NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,3253.99
MELIMIN 450 MG/50 MG TABLET (60 ADET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,11.63
"MENVEO 0,5ML IM ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ ICEREN 1 FLAKON",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,60.5
"MENVEO 0,5ML IM ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ ICEREN 5 FLAKON",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,302.5
MERIOFERT 150 IU ENJEKSIYONLUK COZELTI ICIN LIYOFILIZE TOZ ,IBSA İLAÇ SAN. VE TİC. LTD. ŞTİ.,27.37
MERIOFERT 150 IU ENJEKSIYONLUK COZELTI ICIN LIYOFILIZE TOZ (10 ADET),IBSA İLAÇ SAN. VE TİC. LTD. ŞTİ.,385.32
MERIOFERT 75 IU ENJEKSIYONLUK COZELTI ICIN LIYOFILIZE TOZ (1 FLAKON+1 COZUCU AMPUL),IBSA İLAÇ SAN. VE TİC. LTD. ŞTİ.,14.87
MERIOFERT 75 IU ENJEKSIYONLUK COZELTI ICIN LIYOFILIZE TOZ (10 ADET),IBSA İLAÇ SAN. VE TİC. LTD. ŞTİ.,198.62
MESIGYNA KULLANIMA HAZIR ENJEKTOR,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,18.26
MESTINON 60 MG KAPLI TABLET (20 TABLET),VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,1.88
METACARTIN 1G/10ML ORAL COZELTI ICEREN 10 FLAKON,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8.41
METACARTIN 1G/5 ML IM/IV ENJEKSIYONLUK COZELTI ICEREN 5 AMPUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.69
METACARTIN 2G/10ML ORAL COZELTI ICEREN 10 FLAKON,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,16.83
METALYSE 10000 U (50 MG) ENJEKSIYONLUK TOZ ICEREN 1 FLAKON,BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,1200.0
METCEF 1 G IM/IV ENJEKSIYONLUK COZELTI ICIN TOZ ICEREN FLAKON (1 FLAKON + 1 AMPUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.96
METCEF 1 GR IM ENJ. COZ. HAZ. ICIN TOZ ICEREN FLAKON,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.22
"METIGAST 100 MG/ML ORAL DAMLA, EMULSIYON",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,16.68
METIGAST 140 MG YUMUSAK KAPSUL (40 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.37
MICARDIS 80 MG 28 TABLET,BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,5.51
"MICARDIS PLUS 80/12,5 MG 28 TABLET",BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,6.54
MICROGYNON 21 DRAJE,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,11.39
"MIDAX %1 GOZ DAMLASI, COZELTI (10 ML)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.3
"MIGREX 2,5 MG 3 FILM TABLET",MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,4.56
"MIGREX 2,5 MG 6 FILM TABLET",MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,9.12
MIMPARA 30 MG 28 FILM KAPLI TABLET,AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,76.42
MIMPARA 60 MG 28 FILM KAPLI TABLET,AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,157.5
MIMPARA 90 MG 28 FILM KAPLI TABLET,AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,236.13
MINOSET 150MG/5 ML 100 ML PEDIATRIK SURUP,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,1.7
MINOSET 500 MG 20 TABLET,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,1.71
MINOSET PLUS 30 TABLET,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,19.71
MIRANOVA 21 DRAJE,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,9.74
MIRENA RAHIM ICI SISTEM,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,71.36
"MITOLON %0.1 GOZ DAMLASI, SUSPANSIYON",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.42
MIXTARD 30 HM 100 IU 5X3 ML 5 KARTUS,NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,19.53
MIYOREL 20 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,1.8
"M-M-R II 0,7 ML SIRINGA 1 FLAKON",MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,22.85
MODIODAL 100 MG 30 TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,17.57
"MOFLODEKSA 5 MG + 1 MG / ML GOZ DAMLASI,COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.71
"MOMESY % 0,05 BURUN SPREYI, SUSPANSIYON (1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.16
MONODUR 60 MG UZATILMIS ETKILI ( DURULES ) TABLET (30 TABLET),SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,9.01
MOTILIUM 1 MG/ML ORAL SUSPANSIYON (200 ML),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,1.94
MOTILIUM 10 MG 21 FILM TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,3.12
"MOXAI %0,5 GOZ DAMLASI",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.37
MOXAI 400 MG 7 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,7.81
MOXICUM 400 MG 7 FILM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.81
MOXICUM 400 MG/250 ML IV INF. COZELTISI ICEREN 1 FLAKON,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,29.36
MOXICUM 400 MG/250 ML IV INFUZYON COZELTISI,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,29.36
MOXIDEXA 5 MG/1 MG STERIL OFTALMIK COZELTI (5 ML),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.92
MOZOBIL 20 MG/ML ENJ.COZELTI ICEREN 1 FLAKON,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,5495.96
MUCONEX 900 MG 20 EFERVESAN TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,9.48
MUCONEX- C 600 MG/200 MG 30 EFERVESAN TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,5.72
MUCONEX FORT 1200 MG 20 EFERVESAN TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,11.19
MUCONEX GRANUL 100 ML,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,2.44
MUCONEX GRANUL 150 ML 60 GR GRANUL,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,3.0
MULTIBIC 2 MMOL/L POTASYUMLU 4500 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.0
MULTIBIC 2 MMOL/L POTASYUMLU 5000 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.88
MULTIBIC 3 MMOL/L POTASYUMLU 4500 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.0
MULTIBIC 3 MMOL/L POTASYUMLU 5000 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.88
MULTIBIC 4 MMOL/L POTASYUMLU 4500 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.0
MULTIBIC 4 MMOL/L POTASYUMLU 5000 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.88
MULTIBIC POTASYUMSUZ 4500 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,16.0
MULTIBIC POTASYUMSUZ 5000 ML HEMOFILTRASYON SOLUSYONU,FRESENIUS MEDİKAL HİZMETLER A.Ş.,18.88
MUSCOMED 4 MG 20 KAPSUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.17
MUSCOMED 8 MG 10 KAPSUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.46
"MUSCORIL %0,25 30 GR MERHEM",SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.46
MUSCORIL 4 MG 2 ML 6 AMPUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.61
MUSCORIL 4 MG 20 KAPSUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.46
MUSCORIL 8 MG 10 KAPSUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.46
MVASI 100 MG/4 ML INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE (1FLAKON),AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,314.33
MVASI 400 MG/16 ML INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE (1FLAKON),AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,1260.13
MYCAMINE 100 MG INFUZYONLUK COZELTI ICIN TOZ 1 FLAKON,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ A.Ş,192.86
MYCAMINE 50 MG INFUZYONLUK COZELTI ICIN TOZ 1 FLAKON,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ A.Ş,96.43
MYCOBUTIN 150 MG 30 KAPSUL,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,62.96
MYCOSPOR % 1 10 GR KREM,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,3.05
"MYDRAPHEL %2.5 GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,11.4
MYFORTIC 180 MG 120 TABLET,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,69.69
MYFORTIC 360 MG 120 TABLET GASTRO REZISTAN,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,141.83
MYLORGE 100 MG FILM KAPLI TABLET (30 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,1009.47
MYLORGE 20 MG FILM KAPLI TABLET (60 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,617.96
MYLORGE 50 MG FILM KAPLI TABLET (60 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,1235.61
MYLORGE 70 MG FILM KAPLI TABLET (60 ADET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,1235.61
MYLOTARG 5 MG INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ (1 FLAKON),PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,7677.7
MYRALON 150 MCG/20 MCG TABLET,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,9.13
"MYRZA % 0.1 GOZ DAMLASI, SUSPANSIYON (5 ML)",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,10.25
NAGLID 120 MG 84 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,20.51
NAMISOR 500 MG/267 MG/160 MG CIGNEME TABLETI (60 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.54
NAPROFF FORTE 550 MG 10 TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.7
NAPROSYN %10 JEL 50 G,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,3.13
NAPROSYN 500 MG 10 SUPOZITUVAR,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.38
NAPROSYN CR 750 MG 10 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.83
NAPROSYN EC 250 MG 20 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2.25
NAPROSYN EC 500 MG FORT 20 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.5
"NAPROSYN PLUS %10 + %5 DERIYE UYGULANACAK SPREY, COZELTI (50 ML)",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,5.07
NAPROSYN PLUS %10 + %5 JEL 50 G,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.92
"NASACORT AQ 55 MCG/DOZ BURUN SPREYI, SUSPANSIYON",OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,6.37
"NASOWELL 1 MG/ML + 50 MG/ML BURUN SPREYI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,16.59
"NATRIXAM 1,5 MG/10 MG DEGISTIRILMIS SALIMLI 30 TABLET",SERVIER ILAÇ VE ARAŞTIRMA A.S.,6.96
"NATRIXAM 1,5 MG/5 MG DEGISTIRILMIS SALIMLI 30 TABLET",SERVIER ILAÇ VE ARAŞTIRMA A.S.,6.96
NATYSIN 10 MG 30 FILM TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,10.52
NATYSIN 5 MG 30 FILM TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,10.52
"NEBIDO 250 MG/ML FLAKON, 4 ML",BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,113.78
NEBIWORLD 5 MG 28 TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,18.35
NECETAM 800 MG FILM KAPLI TABLET (30 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.72
"NELADEX 1 MG / ML + 3,5 MG /ML + 6000 IU /ML GOZ VE KULAK DAMLASI, SUSPANSIYON",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.3
NERISONA-C KREM 15 GR,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,5.11
"NEULASTIM 6 MG/0,6 ML S.C. ENJEKSIYON ICIN KULLANIMA HAZIR 1 SIRINGA",AMGEN İLAÇ TİCARET LİMİTED ŞİRKETİ,505.56
NEURONTIN 100 MG 20 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,3.46
NEURONTIN 300 MG 50 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,4.84
NEURONTIN 400 MG 50 KAPSUL,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,6.38
NEURONTIN 600 MG 50 CENTIKLI FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,14.05
NEURONTIN 800 MG 50 CENTIKLI FILM TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,15.9
"NEVANAC %0,1 STERIL SUSPANSIYON GOZ DAMLASI 5 ML",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,10.25
"NEVANAC 3 MG/ML GOZ DAMLASI, SUSPANSIYON (3 ML)",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,16.12
NEVRALON 250 MG / 250 MG / 1 MG FILM TABLET (20 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.3
NEVRALON B 150 MG FILM KAPLI TABLET (30 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,12.0
NEVRALON B 300 MG FILM KAPLI TABLET (30 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,19.18
NEWOXA 600 MG/50 ML ENJEKSIYONLUK COZELTI (5 FLAKON),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,124.99
NEXAVAR 200 MG 112 FILM TABLET,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,1123.62
NEXIUM 20 MG ENTERIK KAPLI 14 PELLET TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,24.07
NEXIUM 20 MG ENTERIK KAPLI 28 PELLET TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,34.32
NEXIUM 40 MG ENTERIK KAPLI 14 PELLET TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,50.32
NEXIUM 40 MG ENTERIK KAPLI 28 PELLET TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,52.93
NEXIVOL 10 MG 28 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,5.24
NEXIVOL 5 MG 28 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2.62
NEXPLANON 68 MG 1 IMPLANT,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,177.12
NEXPLANON 68 MG IMPLANT,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,177.12
NEXPOVIO 20 MG FILM KAPLI TABLET (8 TABLET),MENARİNİ STEMLİNE İLAÇ SANAYİ VE TİCARET A.Ş.,2135.33
"NGENLA 24 MG/1,2 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM",PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,162.79
"NGENLA 60 MG/1,2 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM",PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,406.98
NIBULEN % 1 20 KREM,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,1.97
NIBULEN % 1 20 ML DERMAL SOLUSYON,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.4
NIBULEN % 1 KREM (20 G),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,1.97
NIBULEN 10 MG/ML DERMAL COZELTI (20 ML),OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,2.4
NIBULEN 80 MG/G TIRNAK CILASI SETI,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,19.65
NICOTINELL 14 MG/24 SAAT TRANSDERMAL FLASTER,HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,24.32
NICOTINELL 21 MG/24 SAAT TRANSDERMAL FLASTER,HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,24.32
NICOTINELL 7 MG/24 SAAT TRANSDERMAL FLASTER,HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,20.21
NIDILAT 10 MG 30 YUM.KAPSUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,1.62
"NIMENRIX 0,5 MG IM ENJEKSIYON ICIN TOZ ICEREN 1 FLAKON VE COZUCU ICEREN KULLANIMA HAZIR 1 ENJEKTOR",PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,56.03
"NIMIDO PLUS %1 + %5 DERIYE UYGULANACAK SPREY, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.05
"NIMOTOP 0,2 MG 1 FLAKON",BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,4.91
NIMOTOP 30 MG 30 TABLET,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,13.85
NISI-L 600 MG/50 ML ENJEKSIYONLUK COZELTI (5 FLAKON),WORLD MEDICINE OPHTHALMICS İLAÇLARI LTD. ŞTİ.,124.98
NOOTROPIL 1 GR 12 AMPUL,UCB PHARMA A.Ş.,3.49
NOOTROPIL 200 ML SURUP,UCB PHARMA A.Ş.,3.34
NOOTROPIL 800 MG 30 FILM TABLET,UCB PHARMA A.Ş.,3.72
NORDITROPIN NORDIFLEX 10 MG/1.5 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM,NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,177.96
NORDITROPIN NORDIFLEX 15 MG/1.5 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM,NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,271.4
NORDITROPIN NORDIFLEX 5 MG/1.5 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM,NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,88.98
"NORLEVO 1,5 MG 1 TABLET",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,16.76
"NORMATIN %0.50 5 ML GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.39
NOROFREN 2 MG 30 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.46
NORTAN 100 MG 28 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.75
NORTAN 50 MG 28 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.13
NORVASC 10 MG 30 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,13.43
NORVASC 10 MG 90 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,11.31
NORVASC 5 MG 30 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,5.37
NORVASC 5 MG 90 TABLET,VİATRİS İLAÇLARI LİMİTED ŞİRKETİ,7.5
NORVIR 100 MG 30 FILM TABLET,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,15.24
NOTUSS 50 MG SR 20 TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,8.88
"NOTUSS 7,5 MG/5 ML 100 ML SURUP",TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,2.36
"NOTUSS FORT 22,5 MG/5 ML SURUP",TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,7.08
NOVALGIN %5 10 ML ORAL DAMLA,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,3.01
NOVALGIN %5 10 ML ORAL DAMLA,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.01
NOVALGIN %5 100 ML SURUP,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,1.41
NOVALGIN 2 ML 10 AMPUL,OPELLA HEALTHCARE TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,12.06
